customer_id,kids_home,teens_home,number_complaints,distinct_stores_visited,lifetime_spend_groceries,lifetime_spend_electronics,typical_hour,lifetime_spend_vegetables,lifetime_spend_nonalcohol_drinks,lifetime_spend_alcohol_drinks,lifetime_spend_meat,lifetime_spend_fish,lifetime_spend_hygiene,lifetime_spend_videogames,lifetime_spend_petfood,lifetime_total_distinct_products,percentage_of_products_bought_promotion,latitude,longitude,age,birth_day,has_loyalty_card,customer_lifetime,education_years,gender
17160,1.0,2.0,0.0,2.6,21971.0,3822.0,8.0,782.9999999999999,572.0,2684.9999999999995,1002.0,1147.0,672.0,373.0,484.0,266.0,0.3785645718023029,38.7245252334596,-9.174663551135248,46.0,10.0,1.0,9.0,6.0,0.0
16912,1.0,0.0,0.0,1.0,20345.000000000004,9687.0,19.0,129.0,593.0,1210.0,835.0,993.0,81.0,1943.0,244.0,184.0,0.1506051145830353,38.77023871575411,-9.169575642265633,64.0,24.0,1.0,4.0,4.0,1.0
31231,1.0,1.0,0.0,2.0,110765.0,1309.0,13.999999999999998,480.0,238.0,1634.0,1412.0,1770.0,1131.0,428.0,369.0,227.0,0.2403365337945406,38.72798963870218,-9.14160060543512,29.0,25.0,1.0,5.0,12.0,0.0
35878,2.0,0.0,0.0,2.0,53259.0,18657.0,24.0,343.99999999999994,832.0,957.0,1208.0,1318.0,524.0,269.0,583.0,347.0,0.302779423402938,38.7319240039938,-9.133042235148794,51.0,30.999999999999996,0.0,9.599999999999998,6.0,1.0
30517,0.0,0.0,1.0,1.0,46282.0,12039.0,19.0,236.0,550.0,871.0,817.0,631.0,229.0,1658.0,122.0,32.0,0.3834911460381852,38.771869775267305,-9.186022602202788,61.0,5.0,0.0,6.8,4.0,0.0
15875,0.0,0.0,2.0,1.0,25192.0,21178.0,9.0,318.0,595.0,1152.0,1203.0,1130.0,58.0,1048.0,373.0,151.0,0.2508054770026577,38.74172720446915,-9.17890301873874,78.0,19.0,1.0,6.0,4.0,1.0
26941,3.0000000000000004,2.0,0.0,1.0,12161.0,5323.0,8.0,236.0,777.0,2765.0,1428.0,231.0,1481.0,557.0,428.0,273.0,0.3570945342420356,38.77433374720319,-9.162715988729136,79.0,25.0,1.0,15.0,4.0,0.0
4710,0.0,0.0,1.0,1.0,26717.0,14178.0,23.0,35.0,421.0,1533.9999999999998,1049.0,1155.0,225.99999999999997,1664.0000000000002,410.0,197.0,0.2592466889325899,38.71964031957568,-9.14749441007281,43.0,11.0,1.0,4.0,9.0,0.0
3804,0.0,0.0,1.0,1.0,36651.0,5580.0,13.0,415.0,719.0,1222.0,860.0,186.0,702.0,1639.0,422.0,80.0,0.2006801659576786,38.74451823843083,-9.170705851923229,61.0,4.0,1.0,11.0,4.0,0.0
18350,1.0,0.0,0.0,2.0,2528.0,22106.0,13.999999999999998,227.0,22.0,63.0,1067.0,110.0,464.0,687.0000000000001,548.0,318.0,0.3383954588007996,38.77442990539414,-9.191336824842512,30.0,21.0,0.0,6.8,9.0,0.0
7650,0.0,1.0,0.0,3.0,100918.0,8082.0,9.0,2369.0,413.0,1879.9999999999998,840.0,1540.0,895.0000000000001,902.0,594.0,168.0,0.2485987652393296,38.74452546373898,-9.142646335533357,49.0,30.0,1.0,13.0,6.0,0.0
22872,0.0,1.0,0.0,1.0,8804.0,17660.0,13.0,219.0,840.0,984.0,786.0,1371.0,477.0,1884.0,297.0,34.0,0.4332025887796589,38.77364287579195,-9.176620489446542,47.0,21.0,0.0,7.4,6.0,0.0
24642,0.0,0.0,1.0,2.0,15203.0,20857.0,21.0,113.00000000000001,792.0,1735.0,474.0,730.8,55.0,1310.0,532.0,56.0,0.3877266778105789,38.76782992663248,-9.19928260315278,52.99999999999999,5.0,0.0,6.200000000000001,6.0,0.0
11283,0.0,1.0,1.0,1.0,53042.0,17046.0,24.0,487.0,550.0,1322.0,1151.0,1101.0,30.999999999999996,1321.0,296.0,55.0,0.0320889408938133,38.77367798227063,-9.165485692100882,73.0,6.0,1.0,13.0,4.0,0.0
11125,0.0,0.0,1.0,1.0,38156.0,3113.0,21.0,9.0,292.0,1422.9999999999998,460.99999999999994,1504.0,158.0,1998.0,253.00000000000003,6.0,0.4115957764853488,38.72562088710933,-9.169164834057248,47.0,3.0,1.0,10.0,6.0,1.0
7044,4.0,2.0,2.2,5.000000000000001,13045.0,6896.0,6.0,733.0000000000001,949.0,2628.0,2073.0,1008.0,857.0,315.0,309.0,249.99999999999997,0.0,38.757939183543066,-9.190224165646873,58.99999999999999,23.0,1.0,7.0,4.0,1.0
12847,3.0000000000000004,2.0,1.0,4.0,3701.0,4693.0,10.000000000000002,136.0,1030.0,2693.0,1406.0,945.0,1390.0,479.0,213.0,286.0,0.267409636334514,38.73570323904698,-9.141245207104532,48.0,9.0,1.0,8.0,6.0,1.0
8627,0.0,1.0,1.0,4.0,113002.0,7993.0,16.0,1627.0,619.0,1687.0,1674.0,2184.0,589.0,869.0,417.0,203.0,0.066154415034504,38.75205977676944,-9.077818507510395,52.99999999999999,23.0,1.0,18.0,6.0,1.0
24752,1.0,1.0,0.0,4.0,54699.0,2317.0,13.6,205.0,759.0,0.0,1000.0,1270.0,2879.0,341.0,426.0,108.0,0.595915523074888,38.71027094864989,-9.173829149485726,56.99999999999999,14.0,1.0,17.0,6.0,0.0
26106,1.0,0.0,0.0,2.0,10162.0,20323.0,6.0,295.0,482.00000000000006,328.00000000000006,499.0,455.0,473.00000000000006,465.0,253.99999999999997,237.0,0.5231581002078047,38.71174865841184,-9.12675048101242,32.0,1.0,0.0,8.2,9.0,1.0
9725,4.0,3.0,1.0,4.0,26083.0,4841.0,9.0,757.0,1287.0,2576.0,1042.0,1090.0,1476.0,181.0,430.0,306.0,0.1480762739600784,38.75831394508371,-9.14287924758928,50.0,26.0,1.0,12.0,6.0,0.0
21458,0.0,1.0,0.0,2.0,4847.0,22600.0,22.0,73.0,335.0,966.0,1056.0,441.0,54.00000000000001,1327.0,533.0,37.0,0.2459115893797834,38.759617834606,-9.192668097158052,33.0,24.0,0.0,9.6,9.0,0.0
11870,0.0,1.0,1.0,2.0,21171.0,5261.0,21.0,91.00000000000001,522.0,1265.0,983.0,595.0,198.0,1714.0,340.0,127.0,0.2806284638608455,38.77637053987154,-9.156302365026788,51.0,20.0,1.0,6.0,6.0,0.0
15660,1.0,0.0,1.0,9.0,3113.0,1671.0,9.0,2396.0,414.0,295.0,78.0,88.0,687.0,263.0,287.0,89.0,0.0975647888333118,38.71195103389565,-9.18108111537954,38.0,23.0,1.0,10.0,9.0,1.0
32775,1.0,2.0,0.0,2.0,18596.0,4229.0,11.0,528.0,893.0000000000001,1606.0,2888.0,706.0,514.0,274.0,394.0,272.0,0.1408984558832043,38.71971469922836,-9.175368598014444,45.0,7.0,0.0,16.200000000000003,6.0,1.0
34207,6.000000000000001,2.0,1.0,5.000000000000001,22891.999999999996,3905.0,11.0,560.0,1181.0,2518.9999999999995,1470.0,1156.0,347.0,255.0,353.0,327.0,0.0671362349228059,38.714662532391024,-9.182689262989143,78.0,24.0,0.0,19.799999999999997,4.0,1.0
5917,0.0,1.0,0.0,1.0,6174.0,17729.0,9.0,132.0,274.0,1304.0,1061.0,1794.0,245.00000000000003,1127.0,285.0,49.0,0.1417499505399445,38.72882173937183,-9.146889301932452,42.0,28.0,1.0,13.0,9.0,0.0
8382,1.0,1.0,0.0,1.0,107923.0,2460.0,18.4,1285.0,527.0,1508.0,1400.0,982.0,1311.0,406.0,279.0,207.0,0.0,38.706753530339526,-9.131449486088767,73.0,5.0,1.0,17.0,4.0,0.0
24655,1.0,0.0,1.0,1.0,27250.0,11721.0,22.0,42.99999999999999,724.0,1089.0,1100.0,1080.0,357.0,1838.0,276.0,126.0,0.2010258454996715,38.749786784722,-9.181402624869284,45.0,24.0,0.0,8.000000000000002,6.0,0.0
25532,0.0,0.0,1.0,2.0,4347.0,18977.0,13.0,53.99999999999999,250.0,708.0,1025.0,1028.0,147.0,1081.0,506.00000000000006,346.0,0.0,38.71413311765353,-9.168466176683593,55.99999999999999,16.0,0.0,9.0,6.0,1.0
23665,1.0,2.0,2.0,4.0,3091.0,3806.0,9.0,77.0,377.0,2584.0,941.0000000000001,1526.0,1733.0,410.0,380.0,386.0,0.3541935385429989,38.74678616375076,-9.128094134031514,67.0,1.0,1.0,16.0,4.0,0.0
6148,1.0,1.0,0.0,1.0,100372.0,4471.0,9.0,2115.0,569.0,1421.0,1012.0000000000001,1075.0,1064.0,423.0,321.0,207.0,0.0,38.75393175985771,-9.18662544371824,38.0,2.0,1.0,11.0,9.0,1.0
1737,0.19999999999999998,0.0,0.0,1.0,21816.0,25608.0,6.999999999999999,319.0,13.0,462.0,1074.0,986.0,811.0,916.0,357.0,248.99999999999997,0.8316992552594449,38.71822972183685,-9.167792326276386,49.0,13.0,1.0,4.0,6.0,1.0
27538,1.0,1.0,0.0,1.0,43395.0,5868.0,12.0,2535.0,449.99999999999994,1634.0,1624.0,1934.0,1063.0,366.0,426.0,200.0,0.2326738472271059,38.74543193378691,-9.161155479503702,45.0,20.0,1.0,15.0,6.0,1.0
9503,3.0000000000000004,2.0,0.0,1.0,11312.0,3846.9999999999995,11.0,562.0,773.0,2913.0,890.0,1277.0,710.0,387.0,78.0,143.0,0.3024948108918086,38.74186991070015,-9.131544353597317,51.0,2.0,1.0,13.0,6.0,1.0
5147,0.0,1.0,0.0,5.000000000000001,70912.0,9328.0,19.0,2518.0,252.0,1319.0,1196.0,1603.0,218.99999999999997,591.0,457.0,145.0,0.0014912370082019,38.76475897135998,-9.188707184218543,22.0,20.0,1.0,1.0,12.0,1.0
2325,0.0,1.0,0.0,2.0,16312.0,8219.0,13.0,196.0,850.0,1376.0,849.0000000000001,1668.0,207.0,1826.0,67.0,122.00000000000001,0.4650933955532917,38.73085461091556,-9.161852321450608,66.0,11.0,1.0,16.0,4.0,1.0
8503,1.0,0.0,1.0,2.0,36996.0,15893.0,19.0,232.0,360.0,1382.0,1116.0,670.0,377.0,1704.0,18.0,131.0,0.3009012803973594,38.75932780393985,-9.1903910029124,62.0,6.0,1.0,8.0,4.0,0.0
10115,0.0,0.0,0.0,2.0,18162.0,17100.0,23.0,394.59999999999997,349.0,1134.0,1283.0,61.0,165.0,813.0,150.0,207.0,0.2472822353248986,38.75537814277276,-9.1574081539446,45.0,20.0,1.0,4.0,6.0,1.0
10048,1.0,1.0,0.0,2.0,30140.0,1356.0,21.0,1006.0,622.0,1410.0,1534.0,3206.0,590.0,737.0,436.0,105.0,0.2305711947400854,38.74765450987204,-9.189326392737325,24.0,8.0,1.0,2.0,12.0,0.0
35005,0.0,0.0,2.0,1.0,22580.0,20003.0,9.0,62.0,611.0,824.0,776.0000000000001,452.0,439.00000000000006,984.0,489.0,13.0,0.3769949616925077,38.74704164974569,-9.157294422441208,45.0,9.0,0.0,9.200000000000001,6.0,1.0
28652,6.000000000000001,2.0,4.0,3.0,22541.0,4770.0,10.8,1044.0,811.0,1571.0,1893.0,1828.0,1213.0,244.0,507.99999999999994,309.0,0.2320325435046465,38.73480189826044,-9.171880804237244,42.0,30.999999999999996,0.0,14.400000000000002,9.0,1.0
10993,5.0,0.0,0.0,3.0,7124.0,5247.0,9.0,487.0,983.0,1116.0,1227.0,2147.0,1211.0,233.0,281.0,363.0,0.0673443362583445,38.75797104997356,-9.169512690033534,71.0,30.999999999999996,1.0,30.0,4.0,0.0
9791,0.0,1.0,3.0,2.0,21125.999999999996,11118.0,20.000000000000004,401.0,434.0,1209.0,785.0,1206.0,44.0,1687.0,280.0,34.0,0.3089676693996758,38.76132847134448,-9.189129490183571,79.0,1.0,1.0,11.0,4.0,0.0
24068,0.0,0.0,2.0,1.0,16750.0,9818.0,12.0,352.0,617.0,1142.0,709.0,707.6,348.0,1687.0,232.0,109.0,0.2682574841396003,38.71982984485076,-9.158703768580487,39.0,3.0,0.0,9.0,9.0,1.0
10018,0.39999999999999997,0.0,0.0,1.0,60083.0,17229.0,18.0,613.0,416.0,154.0,1401.0,178.0,482.0,301.0,422.0,289.0,0.0,38.73078282069532,-9.125156506295772,52.0,16.0,1.0,11.0,6.0,0.0
27893,0.0,2.0,0.0,2.0,21671.0,5402.0,10.000000000000002,477.00000000000006,682.0,2544.0,1703.0,1074.0,1685.0000000000002,460.0,320.0,290.0,0.2933056825038371,38.770905763048354,-9.182887450515896,77.0,1.0,0.0,15.600000000000001,4.0,1.0
33329,0.0,1.0,0.0,2.0,115147.0,5628.0,17.0,963.0000000000001,709.0,1303.0000000000002,904.0,1631.0,833.0000000000001,579.0,423.0,118.0,0.1403418269449424,38.75010215101352,-9.127562377252126,78.0,24.0,0.0,12.0,4.0,1.0
30198,0.0,1.0,0.0,2.0,74086.0,2908.0,13.999999999999998,3009.0,417.0,1362.0,1486.0,1620.0,1178.0,810.0,378.0,178.0,0.1703566800313611,38.74039749308625,-9.15672932775112,74.0,10.0,1.0,14.0,4.0,0.0
28874,0.0,1.0,1.0,3.0,53692.00000000001,5211.0,6.999999999999999,401.0,940.9999999999999,605.0,1085.0,152.0,2861.0,320.0,336.0,292.0,0.3856706514303596,38.77162457356856,-9.147182943440306,82.0,2.0,1.0,11.0,4.0,1.0
5042,0.0,1.0,0.2,1.0,4285.0,4355.0,13.0,2894.0000000000005,372.0,1203.0,2130.0,657.0,942.0,654.0,654.0,232.0,0.2499292593596508,38.73824866932562,-9.144870500322527,81.0,11.0,1.0,13.0,4.0,1.0
34106,1.0,0.0,2.0,1.0,18383.0,36422.0,11.0,372.0,305.0,651.0,188.0,1769.0,1062.0,655.0,166.0,92.0,1.0,38.78369842169782,-9.156911500913026,61.0,9.0,0.0,7.0,4.0,0.0
29474,0.0,0.0,2.0,2.0,38993.0,20430.0,18.0,68.0,420.0,1219.0,577.0,686.0,225.0,1089.0,128.0,44.0,0.2151124116202066,38.77251706796188,-9.20298836059264,28.0,7.0,0.0,6.3999999999999995,12.0,0.0
705,1.0,1.0,0.0,5.000000000000001,135466.0,6668.0,14.200000000000001,394.0,356.0,1664.0,1239.0,2328.0,1745.0,510.0,90.0,145.0,0.0405801693421436,38.74061805968641,-9.179023770448694,52.99999999999999,30.0,1.0,9.0,6.0,1.0
22965,1.0,0.0,1.0,2.0,35321.0,20818.0,16.0,675.0,230.99999999999997,799.0000000000001,872.0000000000001,1167.0,875.9999999999999,458.0,56.0,46.0,0.0,38.7742839656684,-9.1516959925402,44.0,22.0,0.0,9.6,6.0,1.0
13597,1.0,0.0,1.0,9.0,16681.0,1824.0,6.999999999999999,2219.0,168.0,498.0,37.0,53.99999999999999,433.0,328.0,124.0,115.0,0.1766760251438525,38.75820788270355,-9.14783635385152,24.0,2.0,1.0,3.0,12.0,1.0
6800,0.0,1.0,0.0,2.0,104215.0,2122.0,11.0,1397.0,633.0,1615.0,1342.0,1715.0,390.0,672.0,538.0,89.0,0.1547734407302669,38.76142665893282,-9.139705541663112,82.0,29.0,1.0,9.0,4.0,0.0
27695,0.0,0.0,0.0,1.0,20522.0,11661.0,10.000000000000002,239.0,674.0,1401.0,1251.0,382.0,441.0,1972.0,375.0,72.0,0.3166162744000949,38.74330090849912,-9.16532877060946,41.0,26.0,0.0,7.2,9.0,1.0
22249,1.0,0.0,1.0,1.0,26490.0,21634.0,13.0,232.0,1015.0000000000001,983.0,507.99999999999994,1249.0,70.0,639.0,344.0,168.0,0.5361067338155885,38.71448021389566,-9.180199465686496,57.99999999999999,14.0,0.0,8.2,6.0,1.0
14600,1.0,0.0,1.0,1.0,18966.0,1111.0,9.0,2503.0,378.0,467.0,78.0,147.0,389.0,188.0,341.0,30.0,0.138800248362343,38.73251497794177,-9.1483260105926,43.0,22.0,1.0,11.0,9.0,0.0
28571,1.0,1.0,1.0,2.0,128052.0,4188.0,22.0,646.0,418.0,1278.0,1592.0,2803.0,999.9999999999999,585.0,505.00000000000006,157.0,0.025089404822787,38.75610429352714,-9.143803872817491,36.0,15.0,1.0,12.0,9.0,0.0
32653,0.0,0.0,1.0,1.0,38854.0,19984.0,17.0,244.0,688.0,1078.0,630.0,262.0,193.0,1080.0,349.0,68.0,0.2061015872402743,38.74498660513967,-9.16758795771528,74.0,5.0,0.0,7.4,4.0,0.0
30364,1.0,1.0,1.0,4.0,25069.0,4238.0,9.0,1167.0,797.0,2666.0,1561.9999999999998,921.0,750.0,395.0,280.0,292.0,0.275522759147035,38.76430168216552,-9.150268352371208,32.0,29.0,0.0,8.8,9.0,1.0
38588,0.0,0.0,1.0,1.0,11205.0,6570.0,6.999999999999999,168.0,337.0,1302.0,975.0,1225.0,23.0,1686.0,546.0,102.0,0.1704377799539361,38.75097311158878,-9.180110967542992,26.0,26.0,0.0,7.799999999999999,12.0,0.0
24821,0.0,2.0,1.0,6.000000000000001,15403.0,6373.0,12.0,691.0,740.0,981.0,902.0,1429.0,1473.0,536.0,956.0,254.0,0.1316904168729351,38.72139729276535,-9.13051012745766,35.0,24.0,1.0,13.0,9.0,1.0
30205,0.0,0.0,0.0,2.0,8597.0,18427.0,17.0,73.0,588.0,1105.0,1079.0,992.0,690.0,1765.9999999999998,146.0,109.0,0.0902926877040535,38.75938759146608,-9.190785950141644,30.0,2.0,0.0,11.000000000000002,9.0,1.0
30338,1.0,0.0,1.0,1.0,21494.0,24020.0,10.000000000000002,297.8,809.0,0.0,839.0,1597.0,274.0,772.0,305.0,192.0,0.8117865194795657,38.73250710703309,-9.184646087423571,72.0,30.0,0.0,6.8,4.0,1.0
15572,2.0,2.0,3.0,5.000000000000001,30254.0,4958.0,11.0,1269.0,816.0,2627.0,1688.0,1500.0,985.9999999999999,455.0,397.0,249.99999999999997,0.2171452922019613,38.71586174446967,-9.141581748380602,55.99999999999999,17.0,1.0,18.0,6.0,1.0
28403,0.0,0.0,0.0,1.0,35538.0,21703.000000000004,22.0,174.0,255.0,1225.0,802.9999999999999,514.0,11.0,1007.0,174.0,101.0,0.1084898785275956,38.72189575540223,-9.152139344677428,55.99999999999999,29.0,0.0,6.0,6.0,0.0
3847,0.0,0.0,2.0,2.0,29487.0,17494.0,13.999999999999998,0.0,780.0,1021.0,1404.0,447.0,45.0,1480.0,301.0,83.0,0.1852951394781887,38.73692987801613,-9.14538519821544,53.99999999999999,6.0,1.0,12.0,6.0,1.0
7061,0.0,0.0,0.0,2.0,32563.0,12717.0,13.999999999999998,164.0,310.0,716.0000000000001,1126.0,961.0,83.0,1833.0,225.0,89.0,0.3556215153689599,38.74023077534516,-9.193147042894088,42.0,9.0,1.0,6.0,9.0,1.0
18019,0.0,0.0,2.0,2.0,83244.0,27.0,10.000000000000002,2356.0,1660.0,4907.0,1835.0,3236.0,1384.0,441.0,265.0,620.0,0.003251746518775,38.72300997295175,-9.214060866693488,32.0,10.0,0.0,10.0,9.0,0.0
6365,1.0,1.0,0.0,2.0,112840.0,4883.0,10.000000000000002,1687.0,354.0,1729.0,814.0,1931.0,636.0,360.0,462.0,103.0,0.1729477312081166,38.73801453960692,-9.139122949455665,73.0,27.0,1.0,11.0,4.0,1.0
38343,0.0,0.0,2.0,1.0,20914.0,18670.0,22.0,15.0,876.0000000000001,556.0,357.0,1306.0,105.0,981.0,175.0,85.0,0.0968694264279503,38.73564503579005,-9.151160119173984,34.0,10.0,0.0,10.2,9.0,0.0
14633,1.0,0.0,1.0,1.0,14810.999999999998,22754.0,21.0,691.0,9.0,495.0,1183.0,896.0,608.0,908.0,443.0,179.0,0.742592600383581,38.728108889005085,-9.151732071864627,30.0,26.0,0.0,7.3999999999999995,9.0,0.0
32814,0.0,0.0,1.0,1.0,48126.0,17931.0,13.999999999999998,854.0,382.0,573.0,501.0,443.0,1497.0,1038.0,356.0,161.0,0.0,38.75837966894882,-9.186437325762157,77.0,17.0,0.0,8.600000000000001,4.0,0.0
12160,0.0,1.0,1.0,1.0,40032.0,11448.000000000002,9.0,26.000000000000004,388.0,1344.0,750.0,783.0,319.0,1879.0,155.0,188.0,0.1185403406720407,38.7764202346243,-9.159632826670968,47.0,1.0,1.0,8.0,6.0,1.0
27751,0.0,0.4,0.0,2.0,37936.0,1895.0,13.0,563.0,393.0,980.0,1219.0,1031.0,750.0,407.0,386.0,601.0,0.5143737932501249,38.77067935376461,-9.17438613192671,40.0,29.0,0.0,10.000000000000002,9.0,0.0
16740,0.0,0.0,2.0,1.0,26560.000000000004,17247.0,15.0,103.0,414.0,409.99999999999994,698.0,409.0,64.0,1517.0,337.0,51.0,0.2643770915817142,38.77119799833061,-9.17169323792985,27.0,13.0,1.0,6.0,12.0,0.0
6076,1.0,1.0,0.0,2.0,35851.0,5811.0,12.200000000000001,3355.0000000000005,227.0,1409.0000000000002,1329.0,1103.0,583.0,767.0,486.0,142.0,0.1978823910975475,38.75757368007577,-9.156525618659,55.99999999999999,10.0,1.0,8.0,6.0,1.0
3487,1.0,0.0,1.0,2.0,28985.0,25668.0,19.0,338.0,48.0,328.00000000000006,995.0,937.0,645.0,804.0,166.0,56.0,0.4881371790615644,38.728258491618,-9.139245847752,76.0,28.0,1.0,8.0,4.0,1.0
1382,0.0,0.0,1.0,1.0,17125.0,4109.0,17.0,202.0,542.0,992.0,713.0,955.0,308.0,1649.0,360.0,37.0,0.092623916589011,38.72492252564971,-9.181879908095706,82.0,30.0,1.0,19.0,4.0,0.0
33125,0.0,2.0,1.0,4.0,40836.00000000001,3090.0,10.000000000000002,655.0,1545.0,1670.0,1471.0,1220.2,1918.0,271.00000000000006,444.0,134.0,0.1941072520550924,38.74030302985773,-9.163541037429107,29.0,29.0,0.0,9.2,12.0,0.0
36247,0.0,0.0,2.0,1.0,25772.0,32930.0,11.0,905.0,1193.0,729.0,579.0,1892.0,197.0,683.0,125.0,94.0,0.6067589071885925,38.74180815250459,-9.147569105512265,55.99999999999999,20.0,0.0,5.6,6.0,0.0
34480,0.0,0.0,2.0,2.0,41657.0,17922.0,17.0,46.0,454.0,1306.0,606.0,1360.0,280.0,1481.0,20.0,84.0,0.1082167958776164,38.74731188584222,-9.1966676066582,67.0,25.0,0.0,9.4,4.0,1.0
9597,4.0,2.0,0.0,5.000000000000001,22575.0,3074.9999999999995,9.0,623.0,1079.0,2756.0,1597.0,956.0,464.0,444.0,423.0,209.0,0.1660492815153645,38.73805737077378,-9.118528393075868,37.0,24.0,1.0,17.0,9.0,0.0
4581,0.0,0.0,1.0,2.0,17261.0,23907.0,14.4,495.00000000000006,733.0,125.0,848.0000000000001,1105.0,1058.0,807.0,80.0,41.0,0.0,38.74667332639914,-9.125115088086224,74.0,26.0,1.0,4.0,4.0,1.0
9133,0.0,1.0,1.0,2.0,13905.0,15707.0,9.0,71.0,456.0,1347.0,854.0,1239.3999999999999,328.0,1748.9999999999998,294.0,29.0,0.1646485042577471,38.74492628975972,-9.163065091299543,36.0,30.0,1.0,7.0,9.0,0.0
31483,0.0,0.0,0.0,2.0,26724.0,8146.0,23.0,26.000000000000004,656.0,826.9999999999999,989.0000000000001,608.0,67.0,1672.0,266.0,172.0,0.2412154502916307,38.77120129387692,-9.181691467212072,64.0,17.0,0.0,10.000000000000002,4.0,0.0
32623,1.0,1.0,0.0,2.0,25686.0,3828.0,17.0,1551.0,522.0,1598.0000000000002,1724.0,3225.0,1357.0,543.0,273.0,108.0,0.0865760658855272,38.73421491774376,-9.189025438552036,68.0,20.0,0.0,8.600000000000001,4.0,1.0
35388,1.0,0.0,1.0,1.0,19322.0,21383.0,22.0,31.0,652.0,1199.0,1170.0,566.0,118.99999999999999,1802.0,2.0,96.0,0.2062909061785247,38.75800369707593,-9.180180894692691,73.0,20.0,0.0,8.600000000000001,4.0,0.0
15812,9.0,2.0,0.0,4.0,14057.0,5886.0,9.0,866.1999999999999,986.0,1021.0,1619.0,764.0,414.0,252.0,354.0,284.0,0.171727650488598,38.777087341186345,-9.194199299333125,77.0,29.0,1.0,13.0,4.0,0.0
13358,4.0,1.0,2.0,1.0,33278.0,4882.0,11.6,1120.0,722.0,2605.0,1743.0,1118.0,849.0,380.0,481.0,295.0,0.0603058191436651,38.75394141531057,-9.142845898813766,68.0,25.0,1.0,4.0,4.0,1.0
35364,0.0,0.0,1.0,1.0,20999.0,18066.0,18.0,85.0,355.0,802.0,944.9999999999999,1054.0,87.0,1498.0,74.0,77.0,0.2611477894800563,38.75001795332073,-9.17211251394298,50.0,28.0,0.0,9.200000000000001,6.0,1.0
38354,0.0,0.0,1.0,2.0,10535.0,86.0,10.000000000000002,1411.0000000000002,1177.0,3777.9999999999995,1945.0,3675.0,390.0,441.0,182.0,499.99999999999994,0.1725901041195775,38.72247527461321,-9.213295728154437,51.0,8.0,0.0,12.999999999999998,6.0,1.0
10602,0.0,1.0,2.0,1.0,28868.0,8894.0,21.0,44.99999999999999,354.0,1571.0,983.0,1046.0,398.0,1764.0,133.0,61.00000000000001,0.1637088094839421,38.75106357688068,-9.199088956904353,26.0,16.0,1.0,5.0,12.0,0.0
24289,1.0,1.0,0.0,1.0,103145.0,4756.0,16.0,1572.0,786.0,1554.0,1229.0,327.0,389.0,475.0,291.0,155.0,0.092550545498077,38.74349678219604,-9.150407798175625,54.99999999999999,20.0,1.0,11.0,6.0,0.0
39426,6.000000000000001,4.0,1.0,2.0,5778.0,5000.0,9.0,512.0,540.0,1726.0,2004.9999999999998,999.7999999999998,579.0,367.0,34.0,400.0,0.3486000837525443,38.72239398907616,-9.184536285788784,55.99999999999999,25.0,0.0,13.000000000000002,6.0,0.0
27355,1.0,1.0,0.0,2.0,100595.0,3537.0,13.0,943.0,435.0,1510.9999999999998,1298.0,1353.0,301.0,760.0,427.0,180.0,0.1835672138225814,38.76767591611343,-9.158695664431251,45.0,18.0,1.0,14.0,6.0,0.0
39852,1.0,1.0,0.4,3.0,107442.0,5518.0,8.0,1239.0,322.0,1306.0,1601.0,1460.0,294.0,413.0,450.0,150.0,0.2609706585054801,38.744900627521936,-9.163281582550049,35.0,11.0,0.0,9.4,9.0,1.0
7499,5.0,3.0,0.0,2.0,10556.0,5382.0,11.0,942.0,1702.0,1028.0,1439.0,1307.0,1077.0,395.0,214.0,288.0,0.1365171401585566,38.77779949029549,-9.165263451159582,49.0,17.0,1.0,8.0,6.0,1.0
32881,0.0,0.0,1.0,1.0,1634.0,19244.0,9.0,102.0,161.0,1264.0,605.0,1190.0,74.0,1921.0,312.0,132.0,0.1105567594926453,38.765035552667925,-9.19557319602558,39.0,27.0,0.0,8.8,9.0,1.0
947,0.0,1.0,1.0,2.0,20957.0,17787.0,18.0,7.0,461.0,699.0,838.0,417.0,176.0,1369.0,194.0,57.0,0.3005734685258129,38.74464100652396,-9.188511182288895,54.99999999999999,5.0,1.0,7.0,6.0,1.0
21755,1.0,1.0,0.0,3.0,106854.0,8351.0,10.000000000000002,671.0,684.0,1461.0,1841.9999999999998,1135.0,1217.0,663.0,380.0,168.0,0.2166430904114453,38.742200693588686,-9.082466704614626,28.0,5.0,1.0,0.0,12.0,0.0
19459,0.0,0.0,1.0,3.0,77960.0,226.0,6.999999999999999,101.0,1313.0,1088.0,2130.0,2679.0,1258.0,329.0,139.0,639.0,0.0948279083892627,38.72340861184774,-9.213991965729,49.0,3.0,0.0,13.399999999999999,6.0,0.0
9671,1.0,1.0,0.0,3.0,115247.0,2237.0,13.0,385.0,565.0,1349.0000000000002,1260.0,1967.0,427.99999999999994,530.0,399.0,50.0,0.1328900324046224,38.76662503184489,-9.166889304532315,41.0,22.0,1.0,9.0,9.0,0.0
18113,1.0,0.0,1.0,1.0,20632.0,17239.0,13.0,507.0,201.0,718.0,1053.0,765.0,718.0,356.0,507.00000000000006,8.0,0.3870302550265639,38.71206461725187,-9.151697402931326,47.0,10.0,0.0,6.6,6.0,1.0
